date	sitename	cultivar	canopy_height	day_of_year	temp_min	temp_max	temp_mean	gdd	rh_min	rh_max	rh_mean	vpd_mean	precip	precip_cumulative	first_water_deficit_treatment	second_water_deficit_treatment
16470	2017-06-16	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	129	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
16471	2017-06-17	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	129	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
16472	2017-06-19	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	152	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
16473	2017-06-20	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	150	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
16474	2017-06-21	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	177	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
16475	2017-06-24	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	121	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
16476	2017-06-25	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	168	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
16477	2017-06-26	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	160	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
16478	2017-06-27	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	170	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
16479	2017-06-28	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	159	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
16480	2017-06-29	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	179	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
16481	2017-06-30	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	174	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
16482	2017-07-01	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	189	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
16483	2017-07-03	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	192	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
16484	2017-07-06	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	191	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
16485	2017-07-08	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	192	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
16486	2017-07-11	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	221	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
16487	2017-07-12	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	229	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
16488	2017-07-13	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	228	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
16489	2017-07-20	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	243	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
16490	2017-08-06	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	257	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
16491	2017-08-08	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	293	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
16492	2017-08-10	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	258	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
16493	2017-08-15	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	283	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
16494	2017-08-16	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	303	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
16495	2017-08-17	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	278	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
16496	2017-08-19	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	282	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
16497	2017-08-22	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	313	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
16498	2017-08-25	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	324	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
16499	2017-08-26	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	309	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
16500	2017-08-29	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	331	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
16501	2017-08-30	MAC Field Scanner Season 4 Range 20 Column 4	PI526905	329	242	25.7	41.3	34.3	2670	13.3	57.6	26.1	4.26	0	50.79	False	True
16502	2017-05-01	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
16503	2017-05-02	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	122	15	35.8	25.9	170	7.9	47.5	17	3.05	0	0	False	False
16504	2017-05-03	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
16505	2017-05-04	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
16506	2017-05-05	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
16507	2017-05-06	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	11	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
16508	2017-05-07	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	12	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
16509	2017-05-08	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	12	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
16510	2017-05-11	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	12	131	12.3	32.3	23.2	286	19	74.5	38.3	2.02	0	0.5	False	False
16511	2017-05-13	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	14	133	17.4	36.7	27.4	320	8.6	38.9	21.1	3.15	0	0.5	False	False
16512	2017-05-15	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	17	135	16.4	30.7	23.4	350	8	38.3	23.1	2.35	0	0.5	False	False
16513	2017-05-16	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	19	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
16514	2017-05-18	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	23	138	14.9	30	23.3	382	7.7	49.4	20.8	2.4	0	0.5	False	False
16515	2017-05-19	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	23	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
16516	2017-05-20	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	24	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
16517	2017-05-25	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	43	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
16518	2017-06-03	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	94	154	22.3	41.3	32.9	667	8.1	30.6	16.6	4.42	0	0.5	False	False
16519	2017-06-04	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	102	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16520	2017-06-05	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	103	156	23.6	41.5	34.1	712	9.3	28.5	15.5	4.76	0	0.5	False	False
16521	2017-06-06	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	109	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
16522	2017-06-08	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	112	159	19.5	40.5	31.5	777	7.2	42.7	14.8	4.22	0	0.5	False	False
16523	2017-06-09	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	114	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
16524	2017-06-10	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	120	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
16525	2017-06-15	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	158	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
16526	2017-06-16	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	169	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
16527	2017-06-17	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	166	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
16528	2017-06-19	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	180	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
16529	2017-06-20	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	193	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
16530	2017-06-21	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	210	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
16531	2017-06-24	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	186	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
16532	2017-06-25	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	218	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
16533	2017-06-26	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	216	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
16534	2017-06-27	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	229	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
16535	2017-06-28	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	234	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
16536	2017-06-29	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	236	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
16537	2017-06-30	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	230	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
16538	2017-07-01	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	241	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
16539	2017-07-03	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	243	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
16540	2017-07-05	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	258	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16541	2017-07-06	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	257	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
16542	2017-07-08	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	252	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
16543	2017-07-11	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	256	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
16544	2017-07-12	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	257	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
16545	2017-07-13	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	258	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
16546	2017-07-20	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	263	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
16547	2017-08-06	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	290	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
16548	2017-08-08	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	291	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
16549	2017-08-10	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	292	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
16550	2017-08-15	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	298	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
16551	2017-08-16	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	300	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
16552	2017-08-17	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	300	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
16553	2017-08-19	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	302	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
16554	2017-08-22	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	306	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
16555	2017-08-25	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	302	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
16556	2017-08-26	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	301	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
16557	2017-08-29	MAC Field Scanner Season 4 Range 28 Column 3	PI562990	301	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
16558	2017-05-01	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	10	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
16559	2017-05-03	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	10	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
16560	2017-05-04	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	10	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
16561	2017-05-05	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	10	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
16562	2017-05-06	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	11	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
16563	2017-05-07	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	12	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
16564	2017-05-08	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	12	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
16565	2017-05-13	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	13	133	17.4	36.7	27.4	320	8.6	38.9	21.1	3.15	0	0.5	False	False
16566	2017-05-16	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	17	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
16567	2017-05-18	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	20	138	14.9	30	23.3	382	7.7	49.4	20.8	2.4	0	0.5	False	False
16568	2017-05-19	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	21	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
16569	2017-05-20	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	23	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
16570	2017-05-25	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	41	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
16571	2017-06-03	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	83	154	22.3	41.3	32.9	667	8.1	30.6	16.6	4.42	0	0.5	False	False
16572	2017-06-04	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	86	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16573	2017-06-05	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	90	156	23.6	41.5	34.1	712	9.3	28.5	15.5	4.76	0	0.5	False	False
16574	2017-06-06	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	94	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
16575	2017-06-08	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	108	159	19.5	40.5	31.5	777	7.2	42.7	14.8	4.22	0	0.5	False	False
16576	2017-06-09	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	112	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
16577	2017-06-10	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	119	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
16578	2017-06-15	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	155	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
16579	2017-06-16	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	163	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
16580	2017-06-17	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	174	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
16581	2017-06-19	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	194	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
16582	2017-06-20	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	198	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
16583	2017-06-21	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	201	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
16584	2017-06-24	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	225	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
16585	2017-06-25	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	224	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
16586	2017-06-26	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	226	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
16587	2017-06-27	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	230	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
16588	2017-06-28	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	234	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
16589	2017-06-29	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	237	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
16590	2017-06-30	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	241	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
16591	2017-07-01	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	246	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
16592	2017-07-03	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	255	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
16593	2017-07-05	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	261	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16594	2017-07-06	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	266	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
16595	2017-07-08	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	272	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
16596	2017-07-11	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	269	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
16597	2017-07-12	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	285	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
16598	2017-07-13	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	286	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
16599	2017-07-20	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	302	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
16600	2017-08-06	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	341	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
16601	2017-08-08	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	340	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
16602	2017-08-10	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	349	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
16603	2017-08-15	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	363	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
16604	2017-08-16	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	361	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
16605	2017-08-17	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	367	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
16606	2017-08-19	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	368	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
16607	2017-08-22	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	365	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
16608	2017-08-25	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	362	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
16609	2017-08-26	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	362	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
16610	2017-08-29	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	364	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
16611	2017-08-30	MAC Field Scanner Season 4 Range 23 Column 10	PI154846	365	242	25.7	41.3	34.3	2670	13.3	57.6	26.1	4.26	0	50.79	False	True
16612	2017-06-04	MAC Field Scanner Season 4 Range 4 Column 3 W	PI646251	67	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16613	2017-06-04	MAC Field Scanner Season 4 Range 4 Column 3 E	PI646251	66	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16614	2017-06-04	MAC Field Scanner Season 4 Range 4 Column 4 E	PI330169	86	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16615	2017-05-24	MAC Field Scanner Season 4 Range 4 Column 4 E	PI330169	35	144	21.8	42.1	32	482	5.9	22.3	12.8	4.49	0	0.5	False	False
16616	2017-06-04	MAC Field Scanner Season 4 Range 5 Column 3 W	PI221651	78	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16617	2017-06-14	MAC Field Scanner Season 4 Range 5 Column 4 W	PI525049	134	165	14.4	39.7	27.9	886	2.6	42.6	12.6	3.74	0	0.5	False	False
16618	2017-07-11	MAC Field Scanner Season 4 Range 5 Column 4 W	PI525049	234	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
16619	2017-07-05	MAC Field Scanner Season 4 Range 7 Column 4	PI329710	238	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16620	2017-07-05	MAC Field Scanner Season 4 Range 8 Column 9	PI329510	265	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16621	2017-07-05	MAC Field Scanner Season 4 Range 13 Column 9	PI329585	191	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16622	2017-07-05	MAC Field Scanner Season 4 Range 11 Column 14	PI535794	98	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16623	2017-07-05	MAC Field Scanner Season 4 Range 16 Column 11	PI585966	145	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16624	2017-07-05	MAC Field Scanner Season 4 Range 17 Column 14	PI152860	263	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16625	2017-07-05	MAC Field Scanner Season 4 Range 36 Column 4	PI152771	208	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16626	2017-07-05	MAC Field Scanner Season 4 Range 38 Column 14	PI218112	218	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16627	2017-07-05	MAC Field Scanner Season 4 Range 45 Column 2	PI585454	138	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16628	2017-07-05	MAC Field Scanner Season 4 Range 46 Column 3	PI526905	124	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
16629	2017-06-19	MAC Field Scanner Season 4 Range 3 Column 2 W	PI329465	142	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
16630	2017-06-19	MAC Field Scanner Season 4 Range 3 Column 2 E	PI329465	126	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
16631	2017-06-04	MAC Field Scanner Season 4 Range 3 Column 4 E	PI145626	80	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16632	2017-06-04	MAC Field Scanner Season 4 Range 3 Column 9 E	PI563020	87	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16633	2017-06-04	MAC Field Scanner Season 4 Range 3 Column 10 W	PI569097	72	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16634	2017-05-24	MAC Field Scanner Season 4 Range 3 Column 10 W	PI569097	35	144	21.8	42.1	32	482	5.9	22.3	12.8	4.49	0	0.5	False	False
16635	2017-07-18	MAC Field Scanner Season 4 Range 3 Column 10 W	PI569097	310	199	23.2	38.9	30.1	1711	28.1	95.4	61.7	1.91	2.03	3.8	False	False
16636	2017-06-04	MAC Field Scanner Season 4 Range 6 Column 10 W	PI563009	71	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
16637	2017-06-19	MAC Field Scanner Season 4 Range 6 Column 10 W	PI563009	138	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
